storm_id,hit,minCenterDist_km,firstHitTime_utc
2219,0,692.85392872796,NaT
2220,0,350.248143879499,NaT
2221,0,4518.77806776644,NaT
2222,0,164.069594823658,NaT
2223,0,2260.24114929842,NaT
2224,0,5458.18480112387,NaT
2225,0,1388.17090427673,NaT
2301,0,4522.14930921427,NaT
2302,0,1327.92570349615,NaT
2303,0,1863.00268523544,NaT
2304,1,28.0861729444505,2023-Jul-16 18:00:00
2305,0,720.698508797011,NaT
2306,0,1372.92248850182,NaT
2307,0,2693.30799363152,NaT
2308,0,5429.98460489646,NaT
2309,1,90.7488697737153,2023-Sep-01 12:00:00
2310,0,3544.24651308041,NaT
2311,0,390.714004426645,NaT
2312,0,2255.76498378877,NaT
2313,0,1793.76412548937,NaT
2314,1,20.9082809828786,2023-Oct-08 00:00:00
2315,0,3186.9797477392,NaT
2316,0,254.402119859329,NaT
2317,0,1969.86106779864,NaT
2401,0,1235.75178785989,NaT
2402,0,77.1763183787932,NaT
2403,0,860.175027128781,NaT
2404,0,333.509744703686,NaT
2405,0,2883.4309460697,NaT
2406,0,3713.47546026028,NaT
2407,0,2350.68553855611,NaT
2408,0,3552.83307165565,NaT
2409,0,1491.12655639659,NaT
2410,0,2002.45512126963,NaT
2411,1,157.28285514851,2024-Sep-05 12:00:00
2412,0,3533.53979423416,NaT
2413,0,1348.48826970038,NaT
2414,0,1441.85612911074,NaT
2415,0,415.030316852137,NaT
2416,0,1944.3286131637,NaT
2417,0,2946.35100033451,NaT
2418,0,727.429479520213,NaT
2419,0,3473.09586152954,NaT
2420,0,427.490167021238,NaT
2421,0,893.559191961439,NaT
2422,1,224.326223540255,2024-Nov-09 06:00:00
2423,0,82.9714967172056,NaT
2424,0,273.665130040409,NaT
2425,0,820.267753609866,NaT
2426,0,1038.09690196724,NaT
2501,0,217.211860110856,NaT
2502,0,2968.02459901415,NaT
2503,0,3422.94078650778,NaT
2504,0,226.229557849904,NaT
2505,0,2876.469459014,NaT
2506,1,96.3061486472457,2025-Jul-20 06:00:00
2507,0,967.615067369773,NaT
2508,0,755.321518122769,NaT
2509,0,3196.47173637266,NaT
2510,0,1859.9239764511,NaT
2511,0,463.523848755312,NaT
2512,0,1480.24459466756,NaT
2513,0,380.926576077638,NaT
2514,0,440.548068433097,NaT
2515,0,2040.15430957798,NaT
2516,0,81.4072127919864,NaT
2517,0,307.755144890088,NaT
2518,1,84.7748147504438,2025-Sep-23 18:00:00
2519,0,3986.52954499498,NaT
2520,0,568.186338145367,NaT
2521,1,101.518273011153,2025-Oct-04 12:00:00
2522,0,2634.41383896752,NaT
2523,0,1956.21966266963,NaT
2524,0,335.46474587677,NaT
2525,0,863.69957914511,NaT
2526,0,645.792129106936,NaT
7701,0,4175.93232602695,NaT
